# Frequency(meV)  DOS(width=0.1~1.0)
  3.5620433017E-01  5.9239037549E-04  1.5731055623E-03  1.6655798817E-03  1.6286889303E-03  1.5430716713E-03  1.4809326901E-03  1.4670135572E-03  1.4929334999E-03  1.5436617968E-03  1.6085412472E-03
  3.7100828506E-01  3.0616015907E-03  2.3151603876E-03  1.7959994672E-03  1.5986856512E-03  1.5046813228E-03  1.4779879893E-03  1.5036904706E-03  1.5604515292E-03  1.6322802064E-03  1.7111479681E-03
  3.8581223995E-01  5.2892741548E-03  2.6458776575E-03  1.8220596255E-03  1.5332591924E-03  1.4537210366E-03  1.4757307733E-03  1.5474000042E-03  1.6370501363E-03  1.7301688886E-03  1.8226377962E-03
  4.0061619484E-01  3.0545689167E-03  2.3055847028E-03  1.6829466495E-03  1.4265178654E-03  1.3991934447E-03  1.4833942146E-03  1.6043207559E-03  1.7263291418E-03  1.8393646522E-03  1.9441985643E-03
  4.1542014972E-01  5.8967161796E-04  1.5281851553E-03  1.3962963567E-03  1.2888276078E-03  1.3548056636E-03  1.5114556864E-03  1.6807247160E-03  1.8317185523E-03  1.9617379566E-03  2.0768994799E-03
  4.3022410461E-01  3.8051954465E-05  7.7033204411E-04  1.0433143053E-03  1.1486225215E-03  1.3387566496E-03  1.5708231752E-03  1.7824153051E-03  1.9561915107E-03  2.0988600144E-03  2.2216296931E-03
  4.4502805950E-01  8.2082421263E-07  2.9624136370E-04  7.2667750809E-04  1.0480488598E-03  1.3720050805E-03  1.6716814743E-03  1.9141305602E-03  2.1019970513E-03  2.2518877277E-03  2.3790467816E-03
  4.5983201439E-01  5.9190609509E-09  9.3409005445E-05  5.3393603481E-04  1.0345389044E-03  1.4751423045E-03  1.8221120144E-03  2.0789810904E-03  2.2704430006E-03  2.4214780348E-03  2.5495394144E-03
  4.7463596927E-01  2.5329852724E-10  5.8185653716E-05  5.2561398591E-04  1.1511094167E-03  1.6644185268E-03  2.0266983974E-03  2.2780040595E-03  2.4617570355E-03  2.6077408753E-03  2.7332072642E-03
  4.8943992416E-01  6.0887109766E-08  1.6174221383E-04  7.4228917302E-04  1.4274174782E-03  1.9477615447E-03  2.2853934866E-03  2.5099132935E-03  2.6750474144E-03  2.8102363700E-03  2.9298596827E-03
  5.0424387905E-01  5.1844445619E-06  4.9553825388E-04  1.2115848600E-03  1.8725014304E-03  2.3217327165E-03  2.5929291687E-03  2.7711086553E-03  2.9083745201E-03  3.0280173078E-03  3.1390329036E-03
  5.1904783393E-01  1.4757278150E-04  1.2076662166E-03  1.9419521910E-03  2.4697343696E-03  2.7702728989E-03  2.9389855937E-03  3.0559753986E-03  3.1589311212E-03  3.2597131139E-03  3.3600237593E-03
  5.3385178882E-01  1.4051278086E-03  2.3559901801E-03  2.9048802136E-03  3.1750290354E-03  3.2658096434E-03  3.3092089201E-03  3.3574603993E-03  3.4233148957E-03  3.5036467511E-03  3.5919362995E-03
  5.4865574371E-01  4.5169865235E-03  3.8240192061E-03  4.0168005124E-03  3.9200398442E-03  3.7728482198E-03  3.6869985962E-03  3.6678644333E-03  3.6978634234E-03  3.7579720972E-03  3.8337364670E-03
  5.6345969860E-01  5.5473103549E-03  5.4317898547E-03  5.1330844577E-03  4.6219241475E-03  4.2536079880E-03  4.0558132832E-03  3.9797474195E-03  3.9790118244E-03  4.0208168079E-03  4.0843092558E-03
  5.7826365348E-01  5.9774289176E-03  7.0212547102E-03  6.0649654658E-03  5.1994829660E-03  4.6747026184E-03  4.4016100573E-03  4.2868160924E-03  4.2636284017E-03  4.2904149176E-03  4.3425126623E-03
  5.9306760837E-01  9.4448158985E-03  8.2630442724E-03  6.6271932629E-03  5.5925482730E-03  5.0134594099E-03  4.7149707400E-03  4.5846579131E-03  4.5492852175E-03  4.5652146105E-03  4.6072232469E-03
  6.0787156326E-01  1.2189683189E-02  8.5536903234E-03  6.7109018217E-03  5.7787541375E-03  5.2623946786E-03  4.9925030780E-03  4.8712040170E-03  4.8344286120E-03  4.8439496243E-03  4.8773692119E-03
  6.2267551815E-01  1.0835083520E-02  7.4901763206E-03  6.3499745892E-03  5.7812076380E-03  5.4306992671E-03  5.2372315476E-03  5.1468453807E-03  5.1184282441E-03  5.1256672372E-03  5.1519484469E-03
  6.3747947303E-01  4.2110183907E-03  5.4964323094E-03  5.7317010078E-03  5.6631884248E-03  5.5422902348E-03  5.4578875669E-03  5.4141830391E-03  5.4015002553E-03  5.4097111685E-03  5.4300308210E-03
  6.5228342792E-01  5.8126072081E-04  3.7182146960E-03  5.1244592850E-03  5.5111199992E-03  5.6308529566E-03  5.6672282239E-03  5.6774544668E-03  5.6845179124E-03  5.6956632555E-03  5.7107459035E-03
  6.6708738281E-01  1.8886979495E-04  3.1643428208E-03  4.7549226038E-03  5.4120644451E-03  5.7330536346E-03  5.8797054813E-03  5.9417323140E-03  5.9687386769E-03  5.9832527236E-03  5.9932590578E-03
  6.8189133770E-01  1.9336657857E-03  3.9197413126E-03  4.7158370170E-03  5.4339189637E-03  5.8815036327E-03  6.1089298656E-03  6.2120280594E-03  6.2554875299E-03  6.2722455985E-03  6.2767402824E-03
  6.9669529258E-01  7.7006030343E-03  5.0987912835E-03  4.9690482979E-03  5.6141636605E-03  6.0990010532E-03  6.3653978198E-03  6.4924449449E-03  6.5458408638E-03  6.5623288755E-03  6.5603311218E-03
  7.1149924747E-01  1.0253643850E-02  5.6688357388E-03  5.4301717268E-03  5.9581309188E-03  6.3951297064E-03  6.6548786091E-03  6.7855100045E-03  6.8403527938E-03  6.8530042799E-03  6.8431153403E-03
  7.2630320236E-01  4.5804615855E-03  5.5499933571E-03  6.0505833039E-03  6.4437355284E-03  6.7656485772E-03  6.9777067710E-03  7.0917776173E-03  7.1388570838E-03  7.1435049272E-03  7.1240988303E-03
  7.4110715725E-01  1.0512093884E-03  5.7558281045E-03  6.8213859566E-03  7.0288281679E-03  7.1944654084E-03  7.3290373844E-03  7.4097447857E-03  7.4403648484E-03  7.4327452674E-03  7.4022034404E-03
  7.5591111213E-01  3.2604699090E-03  7.1606412912E-03  7.7084210950E-03  7.6593349969E-03  7.6575054171E-03  7.6999367023E-03  7.7360618491E-03  7.7430633526E-03  7.7193108965E-03  7.6762781603E-03
  7.7071506702E-01  1.1684926806E-02  9.2967186382E-03  8.6012069326E-03  8.2784141714E-03  8.1275237931E-03  8.0790368566E-03  8.0659725956E-03  8.0444073536E-03  8.0014907178E-03  7.9451295033E-03
  7.8551902191E-01  1.7810136026E-02  1.0788289685E-02  9.3429825086E-03  8.8366970379E-03  8.5788692943E-03  8.4544037470E-03  8.3938839441E-03  8.3412839583E-03  8.2773500776E-03  8.2075711426E-03
  8.0032297680E-01  1.1221921127E-02  1.0940533570E-02  9.8222390132E-03  9.3015631399E-03  8.9913571516E-03  8.8152588679E-03  8.7139533654E-03  8.6302265057E-03  8.5448402732E-03  8.4624910099E-03
  8.1512693168E-01  6.1613540853E-03  1.0340039090E-02  1.0043515818E-02  9.6618378643E-03  9.3527032405E-03  9.1532512244E-03  9.0205934726E-03  8.9076530119E-03  8.8019374293E-03  8.7089323035E-03
  8.2993088657E-01  1.0511161185E-02  9.8102283555E-03  1.0117365875E-02  9.9255682977E-03  9.6593269814E-03  9.4630779870E-03  9.3088248170E-03  9.1701094700E-03  9.0468021433E-03  8.9461832747E-03
  8.4473484146E-01  1.1537832441E-02  9.5783928369E-03  1.0180443343E-02  1.0112353692E-02  9.9156376390E-03  9.7423823702E-03  9.5744531095E-03  9.4145059796E-03  9.2779503143E-03  9.1738693695E-03
  8.5953879635E-01  8.0047298432E-03  9.7280139162E-03  1.0304649225E-02  1.0245236636E-02  1.0132081844E-02  9.9909960355E-03  9.8140963964E-03  9.6383418088E-03  9.4944249167E-03  9.3920403740E-03
  8.7434275123E-01  6.0027875995E-03  1.0505736286E-02  1.0454978398E-02  1.0347244177E-02  1.0322235248E-02  1.0209725315E-02  1.0025130528E-02  9.8399214832E-03  9.6959578925E-03  9.6012447133E-03
  8.8914670612E-01  1.2563426883E-02  1.1581459370E-02  1.0528096792E-02  1.0443539524E-02  1.0499171628E-02  1.0398990317E-02  1.0205647518E-02  1.0018565739E-02  9.8831106621E-03  9.8025830613E-03
  9.0395066101E-01  2.0189158316E-02  1.1790391796E-02  1.0458405548E-02  1.0564445492E-02  1.0671410992E-02  1.0557695184E-02  1.0354523504E-02  1.0174817635E-02  1.0057381053E-02  9.9977339833E-03
  9.1875461589E-01  1.2640594151E-02  1.0459721555E-02  1.0322279742E-02  1.0741832161E-02  1.0839049032E-02  1.0682714052E-02  1.0471667666E-02  1.0310635584E-02  1.0221263973E-02  1.0188945523E-02
  9.3355857078E-01  3.0994841984E-03  8.5891617760E-03  1.0345310344E-02  1.0994661671E-02  1.0991130091E-02  1.0769298806E-02  1.0558472905E-02  1.0429553384E-02  1.0378253397E-02  1.0378988465E-02
  9.4836252567E-01  2.3561073490E-03  8.0226311716E-03  1.0769875943E-02  1.1307869711E-02  1.1105654546E-02  1.0812540450E-02  1.0618421855E-02  1.0536775492E-02  1.0532774666E-02  1.0571069456E-02
  9.6316648056E-01  8.0994615078E-03  9.7287328613E-03  1.1651641519E-02  1.1617003445E-02  1.1153431825E-02  1.0809758714E-02  1.0657731803E-02  1.0639167482E-02  1.0690039368E-02  1.0768705148E-02
  9.7797043544E-01  1.1966240152E-02  1.3179333984E-02  1.2731582628E-02  1.1812763839E-02  1.1106076655E-02  1.0763399706E-02  1.0685866680E-02  1.0745100406E-02  1.0855820217E-02  1.0975561896E-02
  9.9277439033E-01  1.6663708036E-02  1.6702464178E-02  1.3498979291E-02  1.1771891242E-02  1.0946936331E-02  1.0683764233E-02  1.0715720215E-02  1.0864116144E-02  1.1036150646E-02  1.1195269023E-02
  1.0075783452E+00  2.9696040701E-02  1.8110911589E-02  1.3435303019E-02  1.1406925156E-02  1.0682164793E-02  1.0590757459E-02  1.0763294095E-02  1.1006399481E-02  1.1236962435E-02  1.1431216956E-02
  1.0223823001E+00  2.4395471205E-02  1.6026830305E-02  1.2300159004E-02  1.0715173773E-02  1.0348254318E-02  1.0513915243E-02  1.0846762088E-02  1.1182070142E-02  1.1463683987E-02  1.1686354262E-02
  1.0371862550E+00  7.3664311153E-03  1.1245168898E-02  1.0284833367E-02  9.8043143628E-03  1.0012670024E-02  1.0490248237E-02  1.0984918162E-02  1.1400340433E-02  1.1720830333E-02  1.1962999381E-02
  1.0519902099E+00  8.0499047617E-04  6.1604795912E-03  7.9470071037E-03  8.8806174691E-03  9.7659044968E-03  1.0559910344E-02  1.1195135358E-02  1.1668616083E-02  1.2011622281E-02  1.2262683301E-02
  1.0667941648E+00  3.1503441498E-05  2.6769945282E-03  5.9848547291E-03  8.2013305779E-03  9.7058003156E-03  1.0760238858E-02  1.1491086166E-02  1.1991642884E-02  1.2337674873E-02  1.2586038355E-02
  1.0815981197E+00  5.0149055693E-07  1.2168585197E-03  4.9930767467E-03  8.0071860117E-03  9.9174964268E-03  1.1119187570E-02  1.1880565964E-02  1.2370813930E-02  1.2698793429E-02  1.2932745624E-02
  1.0964020745E+00  6.3461070750E-06  1.5211644169E-03  5.3093899689E-03  8.4577426545E-03  1.0453927506E-02  1.1649444449E-02  1.2363794597E-02  1.2803747569E-02  1.3092908502E-02  1.3301549139E-02
  1.1112060294E+00  2.1212713552E-04  3.6139081237E-03  6.9661717132E-03  9.5895653798E-03  1.1321879528E-02  1.2344503864E-02  1.2932534229E-02  1.3284223054E-02  1.3516169273E-02  1.3690339587E-02
  1.1260099843E+00  2.5825231748E-03  7.6801480951E-03  9.7104754242E-03  1.1307851977E-02  1.2477176788E-02  1.3177639395E-02  1.3570255786E-02  1.3802521390E-02  1.3963199304E-02  1.4096303945E-02
  1.1408139392E+00  1.2139940353E-02  1.3181644664E-02  1.3073353792E-02  1.3410704974E-02  1.3830168784E-02  1.4104169166E-02  1.4253428245E-02  1.4346167954E-02  1.4427500849E-02  1.4516131005E-02
  1.1556178941E+00  2.4973111489E-02  1.8549654952E-02  1.6492510727E-02  1.5635913064E-02  1.5260107254E-02  1.5066754073E-02  1.4953823606E-02  1.4901018704E-02  1.4901976361E-02  1.4946256895E-02
  1.1704218490E+00  2.8048582507E-02  2.2246560008E-02  1.9466046594E-02  1.7715345913E-02  1.6635024410E-02  1.6002874648E-02  1.5641559842E-02  1.5452581746E-02  1.5379520632E-02  1.5383130008E-02
  1.1852258039E+00  2.2689031375E-02  2.4036445413E-02  2.1670397317E-02  1.9422669405E-02  1.7832815726E-02  1.6853227208E-02  1.6288477069E-02  1.5987428878E-02  1.5853626502E-02  1.5823471994E-02
  1.2000297588E+00  2.3211681786E-02  2.4761760527E-02  2.2983096784E-02  2.0605103451E-02  1.8759462472E-02  1.7569642782E-02  1.6871382290E-02  1.6494533651E-02  1.6318942683E-02  1.6264510846E-02
  1.2148337136E+00  2.7572147365E-02  2.5074271163E-02  2.3420564761E-02  2.1196783212E-02  1.9361424538E-02  1.8121272498E-02  1.7374715329E-02  1.6966376770E-02  1.6771725017E-02  1.6704164058E-02
  1.2296376685E+00  2.4706924678E-02  2.4864960494E-02  2.3063512040E-02  2.1216719509E-02  1.9630744118E-02  1.8498147964E-02  1.7792278036E-02  1.7399685708E-02  1.7210132126E-02  1.7141154003E-02
  1.2444416234E+00  2.7028789552E-02  2.3692172838E-02  2.2033637829E-02  2.0756330072E-02  1.9602892552E-02  1.8711720404E-02  1.8127812017E-02  1.7795719408E-02  1.7634332039E-02  1.7575043903E-02
  1.2592455783E+00  2.3791771473E-02  2.1395989467E-02  2.0519476983E-02  1.9960446019E-02  1.9348574745E-02  1.8792499654E-02  1.8394380046E-02  1.8160064340E-02  1.8046406038E-02  1.8006190329E-02
  1.2740495332E+00  1.6785802158E-02  1.8429352349E-02  1.8795962526E-02  1.9003949409E-02  1.8961456079E-02  1.8785356702E-02  1.8612672960E-02  1.8501966698E-02  1.8450057493E-02  1.8435616360E-02
  1.2888534881E+00  1.3624531509E-02  1.5675552793E-02  1.7188594934E-02  1.8065970704E-02  1.8544096757E-02  1.8743352522E-02  1.8808500379E-02  1.8833279237E-02  1.8850154082E-02  1.8864817441E-02
  1.3036574430E+00  1.2372278128E-02  1.3919030606E-02  1.5985418545E-02  1.7305022379E-02  1.8194324675E-02  1.8721079152E-02  1.9009811090E-02  1.9167143084E-02  1.9252149450E-02  1.9295518880E-02
  1.3184613979E+00  1.0754034813E-02  1.3511559124E-02  1.5349682335E-02  1.6839691858E-02  1.7993921724E-02  1.8768448808E-02  1.9243618869E-02  1.9516550231E-02  1.9661442762E-02  1.9729408956E-02
  1.3332653527E+00  1.2791438963E-02  1.4271618364E-02  1.5293951395E-02  1.6738581211E-02  1.8000920472E-02  1.8925674833E-02  1.9533184195E-02  1.9892939425E-02  2.0082740881E-02  2.0167874363E-02
  1.3480693076E+00  1.5969967137E-02  1.5449776141E-02  1.5735106661E-02  1.7020028922E-02  1.8246105090E-02  1.9219904913E-02  1.9895733360E-02  2.0304967636E-02  2.0519487208E-02  2.0611764840E-02
  1.3628732625E+00  2.2018010258E-02  1.6188501423E-02  1.6585277633E-02  1.7658936526E-02  1.8733590356E-02  1.9663652489E-02  2.0340901050E-02  2.0757574232E-02  2.0973414220E-02  2.1061211301E-02
  1.3776772174E+00  1.5746321377E-02  1.6558801388E-02  1.7797834299E-02  1.8597163515E-02  1.9444714516E-02  2.0254885663E-02  2.0869979784E-02  2.1251420008E-02  2.1444264110E-02  2.1515516949E-02
  1.3924811723E+00  8.9168218860E-03  1.7791625912E-02  1.9324672204E-02  1.9755708094E-02  2.0344003650E-02  2.0978423731E-02  2.1475966616E-02  2.1782743234E-02  2.1929705394E-02  2.1973134010E-02
  1.4072851272E+00  1.7021327317E-02  2.0724408972E-02  2.1034282704E-02  2.1048850548E-02  2.1385711431E-02  2.1808190865E-02  2.2144325906E-02  2.2343634676E-02  2.2425454519E-02  2.2431730792E-02
  1.4220890821E+00  3.0652835778E-02  2.4300711922E-02  2.2699425868E-02  2.2399739322E-02  2.2519477033E-02  2.2709891080E-02  2.2854341941E-02  2.2922696788E-02  2.2925592360E-02  2.2888345237E-02
  1.4368930370E+00  3.3833603791E-02  2.6444420402E-02  2.4109234813E-02  2.3753375056E-02  2.3694033749E-02  2.3643778646E-02  2.3580914592E-02  2.3506021631E-02  2.3423047659E-02  2.3339613054E-02
  1.4516969918E+00  2.7867175911E-02  2.6297874847E-02  2.5228650009E-02  2.5080049713E-02  2.4858630608E-02  2.4567359697E-02  2.4296648446E-02  2.4078398798E-02  2.3910204595E-02  2.3782051430E-02
  1.4665009467E+00  2.2238499370E-02  2.5053181780E-02  2.6251621293E-02  2.6364369127E-02  2.5962743491E-02  2.5438017244E-02  2.4974091350E-02  2.4624649307E-02  2.4379580799E-02  2.4212374032E-02
  1.4813049016E+00  1.9936150616E-02  2.4811601981E-02  2.7464271510E-02  2.7582855076E-02  2.6955438694E-02  2.6215648177E-02  2.5587983824E-02  2.5130973814E-02  2.4824516122E-02  2.4627809828E-02
  1.4961088565E+00  2.1220895763E-02  2.6968677996E-02  2.8996686302E-02  2.8682137625E-02  2.7786043877E-02  2.6865402084E-02  2.6117381310E-02  2.5586203630E-02  2.5239811679E-02  2.5026397596E-02
  1.5109128114E+00  2.8801107535E-02  3.1205566130E-02  3.0652351946E-02  2.9572693577E-02  2.8407353348E-02  2.7360514869E-02  2.6547506997E-02  2.5982850442E-02  2.5622263033E-02  2.5407229785E-02
  1.5257167663E+00  4.1941173803E-02  3.5453660001E-02  3.1963065758E-02  3.0146083942E-02  2.8781533131E-02  2.7685067794E-02  2.6871189124E-02  2.6317865447E-02  2.5971040550E-02  2.5770623481E-02
  1.5405207212E+00  4.6742063819E-02  3.7134139127E-02  3.2451249367E-02  3.0310098873E-02  2.8887611919E-02  2.7836333414E-02  2.7089741518E-02  2.6593040429E-02  2.6287883019E-02  2.6118202269E-02
  1.5553246761E+00  4.0914862190E-02  3.5127621929E-02  3.1918401640E-02  3.0025048504E-02  2.8728508303E-02  2.7826259665E-02  2.7213168412E-02  2.6815011485E-02  2.6577086609E-02  2.6452880211E-02
  1.5701286309E+00  2.9101105285E-02  3.0811233958E-02  3.0550459288E-02  2.9323514359E-02  2.8335367767E-02  2.7681643046E-02  2.7259619844E-02  2.6994859189E-02  2.6845288729E-02  2.6778747254E-02
  1.5849325858E+00  1.8353000181E-02  2.6996038652E-02  2.8771062598E-02  2.8305859970E-02  2.7767612846E-02  2.7442670890E-02  2.7254092417E-02  2.7147334532E-02  2.7101063821E-02  2.7100863554E-02
  1.5997365407E+00  1.8410693920E-02  2.5466449837E-02  2.6973401577E-02  2.7117493368E-02  2.7108222815E-02  2.7159753063E-02  2.7226455246E-02  2.7289774689E-02  2.7354364059E-02  2.7424977637E-02
  1.6145404956E+00  3.0868423605E-02  2.5425280329E-02  2.5348046901E-02  2.5921751866E-02  2.6454872544E-02  2.6888866034E-02  2.7208969881E-02  2.7440802713E-02  2.7615850857E-02  2.7757189436E-02
  1.6293444505E+00  3.3727958431E-02  2.4703743680E-02  2.3920290722E-02  2.4879718477E-02  2.5908317023E-02  2.6685930826E-02  2.7233549530E-02  2.7618926713E-02  2.7896171806E-02  2.8103583554E-02
  1.6441484054E+00  2.1565440931E-02  2.2475960475E-02  2.2719046041E-02  2.4138671199E-02  2.5559741979E-02  2.6600973771E-02  2.7329050682E-02  2.7841163829E-02  2.8205241438E-02  2.8469860244E-02
  1.6589523603E+00  1.2487304342E-02  2.0047972727E-02  2.1903815168E-02  2.3822399866E-02  2.5478879426E-02  2.6672921008E-02  2.7518896932E-02  2.8121810617E-02  2.8551582666E-02  2.8860991471E-02
  1.6737563152E+00  1.6148925892E-02  1.8965753473E-02  2.1747273367E-02  2.4015788994E-02  2.5704694479E-02  2.6925822445E-02  2.7819295429E-02  2.8471464398E-02  2.8941779227E-02  2.9280927070E-02
  1.6885602700E+00  2.2585947278E-02  1.9496478547E-02  2.2504636507E-02  2.4743151653E-02  2.6240385464E-02  2.7367085548E-02  2.8238225362E-02  2.8896371840E-02  2.9380078696E-02  2.9732371739E-02
  1.7033642249E+00  1.8221831588E-02  2.1372855975E-02  2.4261824883E-02  2.5949337865E-02  2.7054088325E-02  2.7987953792E-02  2.8775268586E-02  2.9398145340E-02  2.9868171862E-02  3.0216647793E-02
  1.7181681798E+00  1.9892620120E-02  2.4864264291E-02  2.6831503667E-02  2.7497537908E-02  2.8085787783E-02  2.8766051679E-02  2.9422234904E-02  2.9973849718E-02  3.0405158959E-02  3.0733651832E-02
  1.7329721347E+00  2.6252651271E-02  3.0133822421E-02  2.9740618753E-02  2.9193737134E-02  2.9259489046E-02  2.9669426561E-02  3.0164431036E-02  3.0616426382E-02  3.0987697921E-02  3.1281906276E-02
  1.7477760896E+00  3.7585771324E-02  3.5837861260E-02  3.2350724822E-02  3.0835969369E-02  3.0498059709E-02  3.0661243576E-02  3.0982352254E-02  3.1315393946E-02  3.1610316025E-02  3.1858699767E-02
  1.7625800445E+00  5.2206847478E-02  3.9226316281E-02  3.4110003141E-02  3.2272688127E-02  3.1736980273E-02  3.1704212160E-02  3.1853551076E-02  3.2057746273E-02  3.2265854960E-02  3.2460304143E-02
  1.7773839994E+00  5.0452649988E-02  3.8432012076E-02  3.4828406212E-02  3.3446557982E-02  3.2933203239E-02  3.2763972499E-02  3.2754459326E-02  3.2828961904E-02  3.2946011445E-02  3.3082250621E-02
  1.7921879543E+00  2.8241510484E-02  3.4708156428E-02  3.4793561288E-02  3.4403352485E-02  3.4066686122E-02  3.3811014461E-02  3.3661998667E-02  3.3614041953E-02  3.3641931140E-02  3.3719644189E-02
  1.8069919091E+00  1.9892495000E-02  3.1523349319E-02  3.4621078729E-02  3.5260073531E-02  3.5134588155E-02  3.4821143630E-02  3.4554892272E-02  3.4398504158E-02  3.4344812734E-02  3.4367493228E-02
  1.8217958640E+00  2.8732807102E-02  3.1264538196E-02  3.4923983375E-02  3.6145000451E-02  3.6140719510E-02  3.5774915438E-02  3.5414665244E-02  3.5169275586E-02  3.5046481302E-02  3.5021031064E-02
  1.8365998189E+00  3.4750210236E-02  3.3641485048E-02  3.6015485636E-02  3.7135422106E-02  3.7084548056E-02  3.6656701842E-02  3.6226375125E-02  3.5915442187E-02  3.5739894595E-02  3.5676007464E-02
  1.8514037738E+00  3.6951779913E-02  3.7090619613E-02  3.7806372371E-02  3.8219596634E-02  3.7954154803E-02  3.7454060251E-02  3.6979135533E-02  3.6628827378E-02  3.6419552329E-02  3.6328930743E-02
  1.8662077287E+00  4.2341560644E-02  4.0553747592E-02  3.9895407288E-02  3.9298155343E-02  3.8725907476E-02  3.8157846996E-02  3.7666485358E-02  3.7304382886E-02  3.7081785898E-02  3.6977245086E-02
  1.8810116836E+00  4.2247665972E-02  4.3729490813E-02  4.1747384449E-02  4.0222906645E-02  3.9370935937E-02  3.8763144065E-02  3.8286622958E-02  3.7940383083E-02  3.7724913930E-02  3.7619432358E-02
