# Frequency(meV)  DOS(width=0.1~1.0)
  5.8322993653E-01  9.2406158692E-01  8.8341505510E-01  8.5437249205E-01  8.4531344626E-01  8.4901089657E-01  8.6020487650E-01  8.7613841093E-01  8.9527953639E-01  9.1672074999E-01  9.3989297006E-01
  6.3615993076E-01  9.8648472546E-01  9.4590697364E-01  9.1083488003E-01  8.9552142147E-01  8.9392306199E-01  9.0091184264E-01  9.1353901076E-01  9.3005699435E-01  9.4938801731E-01  9.7083815640E-01
  6.8908992498E-01  1.0444926335E+00  1.0053343239E+00  9.6615538764E-01  9.4547330461E-01  9.3892892548E-01  9.4185655583E-01  9.5123574445E-01  9.6515078984E-01  9.8237409020E-01  1.0020962926E+00
  7.4201991921E-01  1.0995893458E+00  1.0615111470E+00  1.0200943368E+00  9.9498307284E-01  9.8390216330E-01  9.8295438936E-01  9.8917065941E-01  1.0005200882E+00  1.0156493871E+00  1.0336454142E+00
  7.9494991344E-01  1.1525690348E+00  1.1143954653E+00  1.0724763261E+00  1.0438856048E+00  1.0287239291E+00  1.0241235783E+00  1.0272869130E+00  1.0361244546E+00  1.0491844258E+00  1.0654635294E+00
  8.4787990766E-01  1.2031138457E+00  1.1640772469E+00  1.1231881021E+00  1.0920381783E+00  1.0732840772E+00  1.0652859302E+00  1.0655291734E+00  1.0719240862E+00  1.0829499634E+00  1.0975287064E+00
  9.0080990189E-01  1.2499554563E+00  1.2107653831E+00  1.1721734819E+00  1.1393211987E+00  1.1174821639E+00  1.1063674625E+00  1.1038439950E+00  1.1078800341E+00  1.1169171309E+00  1.1298191586E+00
  9.5373989611E-01  1.2913036192E+00  1.2547713592E+00  1.2194258862E+00  1.1856382112E+00  1.1612282175E+00  1.1472989611E+00  1.1421801632E+00  1.1439544140E+00  1.1510575644E+00  1.1623133284E+00
  1.0066698903E+00  1.3256000000E+00  1.2964867193E+00  1.2649791715E+00  1.2309152811E+00  1.2044432755E+00  1.1880164515E+00  1.1804890068E+00  1.1801106025E+00  1.1853435287E+00  1.1949899669E+00
  1.0595998846E+00  1.3528774422E+00  1.3363524953E+00  1.3088975226E+00  1.2750998482E+00  1.2470596936E+00  1.2284615813E+00  1.2187246739E+00  1.2163134182E+00  1.2197480357E+00  1.2278282123E+00
  1.1125298788E+00  1.3761414805E+00  1.3748211824E+00  1.3512651942E+00  1.3181591719E+00  1.2890212359E+00  1.2685819103E+00  1.2568443691E+00  1.2525292865E+00  1.2542449537E+00  1.2608076632E+00
  1.1654598730E+00  1.4010637127E+00  1.4123147013E+00  1.3921768593E+00  1.3600784917E+00  1.3302829628E+00  1.3083311092E+00  1.2948085516E+00  1.2887263859E+00  1.2888091091E+00  1.2939084485E+00
  1.2183898672E+00  1.4330252639E+00  1.4491839592E+00  1.4317292356E+00  1.4008590211E+00  1.3708109358E+00  1.3476690687E+00  1.3325810922E+00  1.3248747762E+00  1.3234163796E+00  1.3271112932E+00
  1.2713198615E+00  1.4733571335E+00  1.4856762336E+00  1.4700145284E+00  1.4405158815E+00  1.4105817600E+00  1.3865619213E+00  1.3701293893E+00  1.3609465066E+00  1.3580437771E+00  1.3603975791E+00
  1.3242498557E+00  1.5183189691E+00  1.5219154314E+00  1.5071160496E+00  1.4790760682E+00  1.4495819915E+00  1.4249819827E+00  1.4074244449E+00  1.3969157051E+00  1.3926695213E+00  1.3937494008E+00
  1.3771798499E+00  1.5621629782E+00  1.5578978292E+00  1.5431061613E+00  1.5165765150E+00  1.4878074315E+00  1.4629076173E+00  1.4444409000E+00  1.4327586465E+00  1.4272731034E+00  1.4271496163E+00
  1.4301098441E+00  1.6015128227E+00  1.5935031684E+00  1.5780464745E+00  1.5530623057E+00  1.5252623352E+00  1.5003230351E+00  1.4811570330E+00  1.4684538020E+00  1.4618353393E+00  1.4605818925E+00
  1.4830398384E+00  1.6370857568E+00  1.6285188733E+00  1.6119900116E+00  1.5885850558E+00  1.5619585585E+00  1.5372180290E+00  1.5175547211E+00  1.5039818681E+00  1.4963384124E+00  1.4940307451E+00
  1.5359698326E+00  1.6718762246E+00  1.6626741404E+00  1.6449848547E+00  1.6232014685E+00  1.5979146661E+00  1.5735876602E+00  1.5536193691E+00  1.5393257777E+00  1.5307659062E+00  1.5274815731E+00
  1.5888998268E+00  1.7083247905E+00  1.6956804868E+00  1.6770786565E+00  1.6569720536E+00  1.6331550229E+00  1.6094319009E+00  1.5893398058E+00  1.5744706914E+00  1.5651028270E+00  1.5609206871E+00
  1.6418298210E+00  1.7468635788E+00  1.7272754115E+00  1.7083233132E+00  1.6899599870E+00  1.6677088883E+00  1.6447552429E+00  1.6247081539E+00  1.6094039734E+00  1.5993356162E+00  1.5943353329E+00
  1.6947598153E+00  1.7858075767E+00  1.7572655216E+00  1.7387790948E+00  1.7222300818E+00  1.7016095293E+00  1.6795662811E+00  1.6597196742E+00  1.6441151492E+00  1.6334521536E+00  1.6277137089E+00
  1.7476898095E+00  1.8216663809E+00  1.7855646760E+00  1.7685176024E+00  1.7538478444E+00  1.7348933681E+00  1.7138772810E+00  1.6943725895E+00  1.6785958499E+00  1.6674417506E+00  1.6610449780E+00
  1.8006198037E+00  1.8501629786E+00  1.8122218577E+00  1.7976230726E+00  1.7848785920E+00  1.7675991770E+00  1.7477037373E+00  1.7286678903E+00  1.7128397415E+00  1.7012951351E+00  1.6943192751E+00
  1.8535497980E+00  1.8685906156E+00  1.8374334263E+00  1.8261917527E+00  1.8153866159E+00  1.7997673283E+00  1.7810639324E+00  1.7626091263E+00  1.7468424431E+00  1.7350044288E+00  1.7275277078E+00
  1.9064797922E+00  1.8782634363E+00  1.8615357739E+00  1.8543293162E+00  1.8454343880E+00  1.8314391090E+00  1.8139784995E+00  1.7962021876E+00  1.7806014332E+00  1.7685631153E+00  1.7606623541E+00
  1.9594097864E+00  1.8844592487E+00  1.8849773128E+00  1.8821465381E+00  1.8750818153E+00  1.8626561048E+00  1.8464699993E+00  1.8294550781E+00  1.8141159476E+00  1.8019660030E+00  1.7937162540E+00
  2.0123397806E+00  1.8931979469E+00  1.9082725195E+00  1.9097536804E+00  1.9043855598E+00  1.8934596562E+00  1.8785625129E+00  1.8623776852E+00  1.8473868697E+00  1.8352091799E+00  1.8266833972E+00
  2.0652697749E+00  1.9076870180E+00  1.9319443451E+00  1.9372542181E+00  1.9333984464E+00  1.9238903895E+00  1.9102812563E+00  1.8949815486E+00  1.8804166135E+00  1.8682899643E+00  1.8595587068E+00
  2.1181997691E+00  1.9277813059E+00  1.9564635561E+00  1.9647386425E+00  1.9621689866E+00  1.9539878218E+00  1.9416522201E+00  1.9272796301E+00  1.9132090038E+00  1.9012068497E+00  1.8923380190E+00
  2.1711297633E+00  1.9522853118E+00  1.9821939027E+00  1.9922790942E+00  1.9907410422E+00  1.9837900376E+00  1.9727018369E+00  1.9592860892E+00  1.9457691520E+00  1.9339594455E+00  1.9250180595E+00
  2.2240597575E+00  1.9807856288E+00  2.0093505076E+00  2.0199255021E+00  2.0191536525E+00  2.0133334358E+00  2.0034566777E+00  1.9910160640E+00  1.9781033310E+00  1.9665484150E+00  1.9575964163E+00
  2.2769897518E+00  2.0130897306E+00  2.0379762541E+00  2.0477037423E+00  2.0474410353E+00  2.0426525403E+00  2.0339431791E+00  2.0224854619E+00  2.0102188497E+00  1.9989754103E+00  1.9900715107E+00
  2.3299197460E+00  2.0481331719E+00  2.0679381388E+00  2.0756160938E+00  2.0756327638E+00  2.0717798704E+00  2.0641874014E+00  2.0537107602E+00  2.0421239284E+00  2.0312430047E+00  2.0224425649E+00
  2.3828497402E+00  2.0847539120E+00  2.0989432522E+00  2.1036439997E+00  2.1037541073E+00  2.1007458638E+00  2.0942148169E+00  2.0847088190E+00  2.0738275773E+00  2.0633546251E+00  2.0547095682E+00
  2.4357797344E+00  2.1232513473E+00  2.1305724832E+00  2.1317528594E+00  2.1318265112E+00  2.1295788452E+00  2.1240501287E+00  2.1154967073E+00  2.1053394772E+00  2.0953144827E+00  2.0868732413E+00
  2.4887097287E+00  2.1647568487E+00  2.1623289601E+00  2.1598983269E+00  2.1598681802E+00  2.1583050339E+00  2.1537171177E+00  2.1460915428E+00  2.1366698657E+00  2.1271275043E+00  2.1189349994E+00
  2.5416397229E+00  2.2085628124E+00  2.1936971804E+00  2.1880334015E+00  2.1878947220E+00  2.1869485810E+00  2.1832385170E+00  2.1765103469E+00  2.1678294284E+00  2.1587992643E+00  2.1508969139E+00
  2.5945697171E+00  2.2511089242E+00  2.2242074022E+00  2.2161154960E+00  2.2159198016E+00  2.2155316300E+00  2.2126359119E+00  2.2067699148E+00  2.1988291956E+00  2.1903359180E+00  2.1827616745E+00
  2.6474997113E+00  2.2884644277E+00  2.2534982429E+00  2.2441126691E+00  2.2439557592E+00  2.2440743938E+00  2.2419296630E+00  2.2368867006E+00  2.2296804465E+00  2.2217441362E+00  2.2145325499E+00
  2.7004297056E+00  2.3191834510E+00  2.2813690615E+00  2.2720083137E+00  2.2720141482E+00  2.2725952401E+00  2.2711388512E+00  2.2668767182E+00  2.2603946201E+00  2.2530310426E+00  2.2462133493E+00
  2.7533596998E+00  2.3437994540E+00  2.3078133747E+00  2.2998037908E+00  2.3001061578E+00  2.3011107805E+00  2.3002812420E+00  2.2967554569E+00  2.2909832338E+00  2.2842041536E+00  2.2778083836E+00
  2.8062896940E+00  2.3621759417E+00  2.3330259834E+00  2.3275187585E+00  2.3282428961E+00  2.3296359587E+00  2.3293732676E+00  2.3265378126E+00  2.3214578100E+00  2.3152713208E+00  2.3093224279E+00
  2.8592196882E+00  2.3732121616E+00  2.3573799559E+00  2.3551892410E+00  2.3564355254E+00  2.3581841328E+00  2.3584300244E+00  2.3562380325E+00  2.3518298108E+00  2.3462406778E+00  2.3407606840E+00
  2.9121496825E+00  2.3779690301E+00  2.3813747472E+00  2.3828637622E+00  2.3846952504E+00  2.3867671507E+00  2.3874652843E+00  2.3858696740E+00  2.3821105809E+00  2.3771205890E+00  2.3721287452E+00
  2.9650796767E+00  2.3818841133E+00  2.4055625155E+00  2.4105981066E+00  2.4130331774E+00  2.4153954169E+00  2.4164915186E+00  2.4154455773E+00  2.4123112981E+00  2.4079196040E+00  2.4034325609E+00
  3.0180096709E+00  2.3922527156E+00  2.4304646751E+00  2.4384494201E+00  2.4414600694E+00  2.4440779492E+00  2.4455199330E+00  2.4449778489E+00  2.4424429327E+00  2.4386464138E+00  2.4346784038E+00
  3.0709396651E+00  2.4132334114E+00  2.4564934876E+00  2.4664704218E+00  2.4699860309E+00  2.4728224292E+00  2.4745605119E+00  2.4744778582E+00  2.4725162138E+00  2.4693098132E+00  2.4658728384E+00
  3.1238696594E+00  2.4440034738E+00  2.4838930938E+00  2.4947044436E+00  2.4986201593E+00  2.5016352449E+00  2.5036220716E+00  2.5039562442E+00  2.5025416040E+00  2.4999186653E+00  2.4970226913E+00
  3.1767996536E+00  2.4816230717E+00  2.5127107090E+00  2.5231818650E+00  2.5273701982E+00  2.5305215309E+00  2.5327123214E+00  2.5334229316E+00  2.5325292807E+00  2.5304818715E+00  2.5281350232E+00
  3.2297296478E+00  2.5242086939E+00  2.5428025338E+00  2.5519182965E+00  2.5562422252E+00  2.5594852073E+00  2.5618379315E+00  2.5628871563E+00  2.5624891243E+00  2.5610083441E+00  2.5592171035E+00
  3.2826596421E+00  2.5703532049E+00  2.5738717684E+00  2.5809146042E+00  2.5852404011E+00  2.5885290213E+00  2.5910046075E+00  2.5923574990E+00  2.5924307130E+00  2.5915069842E+00  2.5902763860E+00
  3.3355896363E+00  2.6166795120E+00  2.6055297320E+00  2.6101586147E+00  2.6143667959E+00  2.6176545950E+00  2.6202171710E+00  2.6218419254E+00  2.6223633229E+00  2.6219866625E+00  2.6213204881E+00
  3.3885196305E+00  2.6582860020E+00  2.6373670049E+00  2.6396281237E+00  2.6436213021E+00  2.6468624817E+00  2.6494796449E+00  2.6513478328E+00  2.6522959345E+00  2.6524562037E+00  2.6523571708E+00
  3.4414496247E+00  2.6924176882E+00  2.6690205916E+00  2.6692946803E+00  2.6730016345E+00  2.6761522348E+00  2.6787953446E+00  2.6808821017E+00  2.6822372425E+00  2.6829243749E+00  2.6833943219E+00
  3.4943796190E+00  2.7205445825E+00  2.7002253257E+00  2.6991275536E+00  2.7025034106E+00  2.7055224899E+00  2.7081669723E+00  2.7104511522E+00  2.7121956710E+00  2.7133998765E+00  2.7144399411E+00
  3.5473096132E+00  2.7459423389E+00  2.7308422756E+00  2.7290973144E+00  2.7321203002E+00  2.7349710629E+00  2.7375967165E+00  2.7400610024E+00  2.7421793919E+00  2.7438913373E+00  2.7455021270E+00
  3.6002396074E+00  2.7701453205E+00  2.7608624083E+00  2.7591785664E+00  2.7618442289E+00  2.7644950649E+00  2.7670863537E+00  2.7697173311E+00  2.7721963457E+00  2.7744073109E+00  2.7765890673E+00
  3.6531696016E+00  2.7929669214E+00  2.7903888018E+00  2.7893515221E+00  2.7916656232E+00  2.7940910333E+00  2.7966373530E+00  2.7994255405E+00  2.8022542664E+00  2.8049562759E+00  2.8077090297E+00
  3.7060995959E+00  2.8152780057E+00  2.8196041389E+00  2.8196023152E+00  2.8215736832E+00  2.8237550793E+00  2.8262509822E+00  2.8291908200E+00  2.8323607059E+00  2.8355466380E+00  2.8388703565E+00
  3.7590295901E+00  2.8397564356E+00  2.8487315395E+00  2.8499221320E+00  2.8515566735E+00  2.8534830497E+00  2.8559284144E+00  2.8590182106E+00  2.8625230621E+00  2.8661867341E+00  2.8700814601E+00
  3.8119595843E+00  2.8681743179E+00  2.8779961274E+00  2.8803054132E+00  2.8816022275E+00  2.8832707016E+00  2.8856708350E+00  2.8889126668E+00  2.8927486059E+00  2.8968848386E+00  2.9013508215E+00
  3.8648895785E+00  2.8991569216E+00  2.9075927118E+00  2.9107475005E+00  2.9116976617E+00  2.9131138862E+00  2.9154795462E+00  2.9188791182E+00  2.9230445094E+00  2.9276491709E+00  2.9326869902E+00
  3.9178195728E+00  2.9297625140E+00  2.9376624689E+00  2.9412421579E+00  2.9418303015E+00  2.9430087403E+00  2.9453560695E+00  2.9489225276E+00  2.9534178739E+00  2.9584879048E+00  2.9640985864E+00
  3.9707495670E+00  2.9589003737E+00  2.9682792955E+00  2.9717793973E+00  2.9719878196E+00  2.9729518787E+00  2.9753022436E+00  2.9790479461E+00  2.9838757567E+00  2.9894091791E+00  2.9955943049E+00
  4.0236795612E+00  2.9883455571E+00  2.9994450446E+00  3.0023439746E+00  3.0021585900E+00  3.0029405870E+00  3.0053203171E+00  3.0092605642E+00  3.0144251971E+00  3.0204211088E+00  3.0271829217E+00
  4.0766095554E+00  3.0205889274E+00  3.0310921919E+00  3.0329148134E+00  3.0323320565E+00  3.0329730075E+00  3.0354130347E+00  3.0395657586E+00  3.0450732416E+00  3.0515317981E+00  3.0588733013E+00
  4.1295395497E+00  3.0564847821E+00  3.0630924227E+00  3.0634654779E+00  3.0624991139E+00  3.0630483154E+00  3.0655837144E+00  3.0699691335E+00  3.0758269662E+00  3.0827493536E+00  3.0906744067E+00
  4.1824695439E+00  3.0948733261E+00  3.0952698462E+00  3.0939656685E+00  3.0926524944E+00  3.0931668804E+00  3.0958363162E+00  3.1004765568E+00  3.1066934977E+00  3.1140818981E+00  3.1225953111E+00
  4.2353995381E+00  3.1334497329E+00  3.1274177873E+00  3.1243835780E+00  3.1227871490E+00  3.1233304099E+00  3.1261754999E+00  3.1310941894E+00  3.1376800326E+00  3.1455375860E+00  3.1546452108E+00
  4.2883295323E+00  3.1696780325E+00  3.1593182605E+00  3.1546888339E+00  3.1529006091E+00  3.1535420689E+00  3.1566066705E+00  3.1618285093E+00  3.1687938539E+00  3.1771246181E+00  3.1868334409E+00
  4.3412595266E+00  3.2019930459E+00  3.1907632429E+00  3.1848556797E+00  3.1829933108E+00  3.1838065745E+00  3.1871360121E+00  3.1926863284E+00  3.2000423451E+00  3.2088512582E+00  3.2191694920E+00
  4.3941895208E+00  3.2312641409E+00  3.2215766737E+00  3.2148660207E+00  3.2130688645E+00  3.2141302614E+00  3.2177705079E+00  3.2236748028E+00  3.2314330028E+00  3.2407258495E+00  3.2516630287E+00
  4.4471195150E+00  3.2606985320E+00  3.2516356571E+00  3.2447119787E+00  3.2431342506E+00  3.2445211158E+00  3.2485179466E+00  3.2548014361E+00  3.2629734462E+00  3.2727568324E+00  3.2843239102E+00
  4.5000495092E+00  3.2929612461E+00  3.2808886171E+00  3.2743976615E+00  3.2731999272E+00  3.2749887772E+00  3.2793869141E+00  3.2860740768E+00  3.2946714251E+00  3.3049527622E+00  3.3171622124E+00
  4.5529795035E+00  3.3268460502E+00  3.3093673804E+00  3.3039399522E+00  3.3032798378E+00  3.3055445063E+00  3.3103867726E+00  3.3175009078E+00  3.3265348258E+00  3.3373223294E+00  3.3501882516E+00
  4.6059094977E+00  3.3574420020E+00  3.3371898134E+00  3.3333682383E+00  3.3333913136E+00  3.3362011204E+00  3.3415276244E+00  3.3490904315E+00  3.3585716756E+00  3.3698743788E+00  3.3834126106E+00
  4.6588394919E+00  3.3802517027E+00  3.3645503025E+00  3.3627231268E+00  3.3635548694E+00  3.3669728966E+00  3.3728202632E+00  3.3808514471E+00  3.3907901460E+00  3.4026179322E+00  3.4168461656E+00
  4.7117694861E+00  3.3952118362E+00  3.3916973944E+00  3.3920543047E+00  3.3937939011E+00  3.3978754446E+00  3.4042761125E+00  3.4127930244E+00  3.4231985551E+00  3.4355622110E+00  3.4505001157E+00
  4.7646994804E+00  3.4069120073E+00  3.4189010691E+00  3.4214177976E+00  3.4241342952E+00  3.4289255525E+00  3.4359071530E+00  3.4449244714E+00  3.4558053694E+00  3.4687166606E+00  3.4843860133E+00
  4.8176294746E+00  3.4216918286E+00  3.4464154716E+00  3.4508729328E+00  3.4546039691E+00  3.4601410089E+00  3.4677258386E+00  3.4772552991E+00  3.4886192061E+00  3.5020909780E+00  3.5185157972E+00
  4.8705594688E+00  3.4447032522E+00  3.4744451154E+00  3.4804793329E+00  3.4852323598E+00  3.4915404047E+00  3.4997450049E+00  3.5097951822E+00  3.5216488361E+00  3.5356951395E+00  3.5529018262E+00
  4.9234894631E+00  3.4781983596E+00  3.5031224017E+00  3.5102942399E+00  3.5160498852E+00  3.5231429201E+00  3.5319777687E+00  3.5425539183E+00  3.5549031885E+00  3.5695394326E+00  3.5875569154E+00
  4.9764194573E+00  3.5203649486E+00  3.5325014062E+00  3.5403704090E+00  3.5470873977E+00  3.5549681009E+00  3.5644374228E+00  3.5755413854E+00  3.5883913563E+00  3.6036344894E+00  3.6224943737E+00
  5.0293494515E+00  3.5651940118E+00  3.5625680896E+00  3.5707547273E+00  3.5783756509E+00  3.5870356297E+00  3.5971373268E+00  3.6087674997E+00  3.6221226062E+00  3.6379913231E+00  3.6577280422E+00
  5.0822794457E+00  3.6051269932E+00  3.5932621537E+00  3.6014876082E+00  3.6099447954E+00  3.6193650970E+00  3.6300907954E+00  3.6422421741E+00  3.6561063905E+00  3.6726213679E+00  3.6932723351E+00
  5.1352094400E+00  3.6357858170E+00  3.6245026883E+00  3.6326031180E+00  3.6418239185E+00  3.6519757764E+00  3.6633109868E+00  3.6759752794E+00  3.6903523644E+00  3.7075365213E+00  3.7291422811E+00
  5.1881394342E+00  3.6587091358E+00  3.6562098026E+00  3.6641296969E+00  3.6740406348E+00  3.6848864098E+00  3.6968107928E+00  3.7099766090E+00  3.7248704070E+00  3.7427491909E+00  3.7653535661E+00
  5.2410694284E+00  3.6794717863E+00  3.6883175193E+00  3.6960912776E+00  3.7066207345E+00  3.7181150053E+00  3.7306027325E+00  3.7442558487E+00  3.7596706490E+00  3.7782723438E+00  3.8019225773E+00
  5.2939994226E+00  3.7037312573E+00  3.7207778352E+00  3.7285085685E+00  3.7395878915E+00  3.7516786526E+00  3.7646988513E+00  3.7788225528E+00  3.7947635062E+00  3.8141195598E+00  3.8388664473E+00
  5.3469294169E+00  3.7352025777E+00  3.7535598213E+00  3.7614002651E+00  3.7729634299E+00  3.7855933578E+00  3.7991106275E+00  3.8136861284E+00  3.8301597201E+00  3.8503050886E+00  3.8762030995E+00
  5.3998594111E+00  3.7753570149E+00  3.7866490924E+00  3.7947839847E+00  3.8067661475E+00  3.8198739003E+00  3.8338488879E+00  3.8488558287E+00  3.8658704066E+00  3.8868439104E+00  3.9139512934E+00
  5.4527894053E+00  3.8220896544E+00  3.8200513121E+00  3.8286767725E+00  3.8410121948E+00  3.8545337135E+00  3.8689237337E+00  3.8843407578E+00  3.9019071124E+00  3.9237517996E+00  3.9521306701E+00
  5.5057193995E+00  3.8683648945E+00  3.8537996004E+00  3.8630951015E+00  3.8757150060E+00  3.8895847886E+00  3.9043444796E+00  3.9201498866E+00  3.9382818804E+00  3.9610453931E+00  3.9907617968E+00
  5.5586493938E+00  3.9052531728E+00  3.8879618219E+00  3.8980543665E+00  3.9108852822E+00  3.9250376025E+00  3.9401196062E+00  3.9562920841E+00  3.9750073243E+00  3.9987422599E+00  4.0298662117E+00
  5.6115793880E+00  3.9292051933E+00  3.9226418829E+00  3.9335679561E+00  3.9465310249E+00  3.9609010688E+00  3.9762567287E+00  3.9927761622E+00  4.0120967131E+00  4.0368609755E+00  4.0694664670E+00
  5.6645093822E+00  3.9461811100E+00  3.9579704496E+00  3.9696460472E+00  3.9826576208E+00  3.9971825094E+00  4.0127625826E+00  4.0296109378E+00  4.0495640640E+00  4.0754211970E+00  4.1095861703E+00
  5.7174393764E+00  3.9670513329E+00  3.9940844582E+00  4.0062943175E+00  4.0192679771E+00  4.0338876459E+00  4.0496430289E+00  4.0668053128E+00  4.0874242469E+00  4.1144437417E+00  4.1502500242E+00
  5.7703693707E+00  3.9988576583E+00  4.0310996140E+00  4.0435127884E+00  4.0563627064E+00  4.0710206076E+00  4.0869030793E+00  4.1043683721E+00  4.1256930963E+00  4.1539506657E+00  4.1914838639E+00
  5.8232993649E+00  4.0412460933E+00  4.0690835155E+00  4.0812950030E+00  4.0939403574E+00  4.1085839544E+00  4.1245469450E+00  4.1423095021E+00  4.1643875344E+00  4.1939653440E+00  4.2333146902E+00
  5.8762293591E+00  4.0900480004E+00  4.1080375024E+00  4.1196277069E+00  4.1319976846E+00  4.1465787115E+00  4.1625781091E+00  4.1806385297E+00  4.2035257019E+00  4.2345125503E+00  4.2757707011E+00
  5.9291593533E+00  4.1414225638E+00  4.1478926167E+00  4.1584911424E+00  4.1705299474E+00  4.1850044155E+00  4.2009994262E+00  4.2193658818E+00  4.2431270968E+00  4.2756185361E+00  4.3188813168E+00
  5.9820893476E+00  4.1919531095E+00  4.1885204148E+00  4.1978599908E+00  4.2095312225E+00  4.2238591688E+00  4.2398132503E+00  4.2585027677E+00  4.2832127216E+00  4.3173111070E+00  4.3626772021E+00
  6.0350193418E+00  4.2378360470E+00  4.2297547908E+00  4.2377049228E+00  4.2489947126E+00  4.2631397037E+00  4.2790215941E+00  4.2980613819E+00  4.3238052351E+00  4.3596196975E+00  4.4071902820E+00
  6.0879493360E+00  4.2771396298E+00  4.2714182586E+00  4.2779946412E+00  4.2889130268E+00  4.3028414564E+00  4.3186263204E+00  4.3380551289E+00  4.3649291100E+00  4.4025754403E+00  4.4524537517E+00
  6.1408793302E+00  4.3125979237E+00  4.3133460848E+00  4.3186982444E+00  4.3292784105E+00  4.3429586533E+00  4.3586293700E+00  4.3784988693E+00  4.4066107935E+00  4.4462112312E+00  4.4985020804E+00
  6.1938093245E+00  4.3499618222E+00  4.3554038170E+00  4.3597876964E+00  4.3700828988E+00  4.3834844136E+00  4.3990330260E+00  4.4194091846E+00  4.4488788687E+00  4.4905617876E+00  4.5453710075E+00
  6.2467393187E+00  4.3928555867E+00  4.3974967984E+00  4.4012401779E+00  4.4113183720E+00  4.4244108741E+00  4.4398402189E+00  4.4608046618E+00  4.4917642163E+00  4.5356636981E+00  4.5930975311E+00
  6.2996693129E+00  4.4400444068E+00  4.4395727804E+00  4.4430400951E+00  4.4529764953E+00  4.4657293433E+00  4.4810548713E+00  4.5027061937E+00  4.5353001724E+00  4.5815554644E+00  4.6417198882E+00
  6.3525993072E+00  4.4875241164E+00  4.4816199054E+00  4.4851805494E+00  4.4950485337E+00  4.5074304939E+00  4.5226822864E+00  4.5451372933E+00  4.5795226814E+00  4.6282775314E+00  4.6912775263E+00
  6.4055293014E+00  4.5318402618E+00  4.5236621399E+00  4.5276641072E+00  4.5375250428E+00  4.5495046035E+00  4.5647295795E+00  4.5881244198E+00  4.6244704408E+00  4.6758723063E+00  4.7418110651E+00
  6.4584592956E+00  4.5713794419E+00  4.5657533860E+00  4.5705027511E+00  4.5803954501E+00  4.5919418563E+00  4.6072061524E+00  4.6316973122E+00  4.6701850346E+00  4.7243841637E+00  4.7933622491E+00
  6.5113892898E+00  4.6066912723E+00  4.6079707913E+00  4.6137169411E+00  4.6236475538E+00  4.6347327166E+00  4.6501242112E+00  4.6758893258E+00  4.7167110534E+00  4.7738594370E+00  4.8459738897E+00
  6.5643192841E+00  4.6411011069E+00  4.6504076510E+00  4.6573337527E+00  4.6672669841E+00  4.6778683866E+00  4.6934993243E+00  4.7207377683E+00  4.7640961964E+00  4.8243463926E+00  4.8996897966E+00
